Designator,Footprint,Quantity,Value,LCSC Part #
J1,PinSocket_2x20_P2.54mm_Vertical,1,Conn_02x20_Counter_Clockwise,
J2,DIP-40_W15.24mm,1,Conn_02x20_Counter_Clockwise,
