Designator,Mid X,Mid Y,Rotation,Layer
C1,55.183,-97.698,90.0,bottom
C10,54.2432,-64.0176,225.0,bottom
C11,54.8274,-56.423,225.0,bottom
C12,46.5978,-57.2612,0.0,bottom
C13,51.6524,-52.6892,135.0,bottom
C14,50.484,-53.4766,45.0,bottom
C17,71.185,-97.698,90.0,bottom
C18,70.231,-88.046,270.0,bottom
C19,71.185,-88.046,270.0,bottom
C2,54.229,-88.046,270.0,bottom
C24,48.6552,-63.8906,135.0,bottom
C25,42.7116,-66.5576,135.0,bottom
C26,23.3822,-83.4232,90.0,bottom
C27,25.7952,-66.5576,90.0,bottom
C28,36.895,-60.995,45.0,bottom
C29,40.197,-96.174,90.0,bottom
C3,55.183,-88.046,270.0,bottom
C30,38.2412,-88.046,270.0,bottom
C31,39.181,-88.046,270.0,bottom
C4,53.024,-54.5942,45.0,bottom
C42,56.9864,-46.0852,45.0,bottom
C5,52.3382,-53.2988,315.0,bottom
C6,47.055,-62.2904,315.0,bottom
C7,47.7154,-62.9508,315.0,bottom
C8,49.8236,-54.137,45.0,bottom
C9,57.0372,-61.1982,225.0,bottom
D3,25.6174,-77.9114,180.0,bottom
J1,80.4052,-41.735,180.0,bottom
J3,29.057,-44.775,90.0,bottom
J8,30.5658,-30.642,180.0,bottom
J9,44.1848,-71.7646,225.0,bottom
Q2,25.5666,-84.8964,90.0,bottom
R11,72.1756,-91.1448,90.0,bottom
R26,56.3006,-54.4672,315.0,bottom
R28,54.9544,-53.121,315.0,bottom
R30,41.1368,-37.2206,0.0,bottom
R31,44.1594,-67.3958,225.0,bottom
R32,41.1876,-54.01,0.0,bottom
R33,37.8348,-97.825,180.0,bottom
SW2,36.5,-35.3156,0.0,bottom
SW3,36.5,-55.875,0.0,bottom
U1,67.5,-92.875,0.0,bottom
U2,51.5,-92.875,0.0,bottom
U4,25.7698,-71.917,270.0,bottom
U5,35.5,-92.875,0.0,bottom
U7,51.5,-59.598,135.0,bottom
U9,59.6534,-51.3176,315.0,bottom
X1,45.4548,-65.0082,315.0,bottom
