Designator,Mid X,Mid Y,Rotation,Layer
SWDEL1,302.79975,-40.38995,0.0,top
SWE1,108.636288,-59.025,0.0,top
SWEQUAL1,283.383404,-59.025,0.0,top
SWESC1,40.86225,-39.945,0.0,top
SWF1,132.815135,-78.105,0.0,top
SWFN1,61.102875,-116.265,0.0,top
SWFN2,80.152875,-116.265,0.0,top
SWFN3,268.271625,-116.265,0.0,top
SWFN4,287.321625,-116.265,0.0,top
SWG1,152.231481,-78.105,0.0,top
SWGT1,273.858404,-39.945,0.0,top
SWH1,171.647827,-78.105,0.0,top
SWHLP1,352.824958,-116.555,0.0,top
SWI1,205.718019,-59.025,0.0,top
SWINV1,312.32475,-97.185,0.0,top
SWJ1,191.064173,-78.105,0.0,top
SWK1,210.480519,-78.105,0.0,top
SWL1,229.896865,-78.105,0.0,top
SWLEFTSFT1,52.7685,-97.62995,0.0,top
SWLT1,254.442058,-39.945,0.0,top
SWM1,200.589173,-97.185,0.0,top
SWN1,181.172827,-97.185,0.0,top
SWO1,225.134365,-59.025,0.0,top
SWOPTION1,352.824958,-59.405,0.0,top
SWP1,244.550712,-59.025,0.0,top
SWPERIOD1,239.421865,-97.185,0.0,top
SWPLUS1,268.729558,-78.105,0.0,top
SWQ1,69.803596,-59.025,0.0,top
SWR1,128.052635,-59.025,0.0,top
SWRESET1,352.824958,-40.355,0.0,top
SWRET2,310.81345,-68.185,0.0,top
SWRIGHTSFT1,285.581481,-97.185,0.0,top
SWS1,93.982442,-78.105,0.0,top
SWSELECT1,352.824958,-78.455,0.0,top
SWSEMI1,249.313212,-78.105,0.0,top
SWSLASH1,258.838212,-97.185,0.0,top
SWSPC1,174.212252,-116.70995,0.0,top
SWSTAR1,288.145904,-78.105,0.0,top
SWSTART1,352.824958,-97.505,0.0,top
SWT1,147.468981,-59.025,0.0,top
SWTAB1,45.62475,-58.995,0.0,top
SWU1,186.301673,-59.025,0.0,top
SWV1,142.340135,-97.185,0.0,top
SWW1,89.219942,-59.025,0.0,top
SWX1,103.507442,-97.185,0.0,top
SWY1,166.885327,-59.025,0.0,top
SWZ1,84.091096,-97.185,0.0,top
