Designator,Mid X,Mid Y,Rotation,Layer
R30,245.979462,-50.27,0.0,top
R31,110.065038,-50.27,0.0,top
R32,250.805462,-69.32,0.0,top
R33,114.891038,-69.32,0.0,top
R34,241.041115,-88.37,0.0,top
R35,124.543038,-88.37,0.0,top
R36,256.00475,-28.92,0.0,top
R37,81.250692,-28.934,0.0,top
R38,265.395808,-50.27,0.0,top
R39,90.648692,-50.27,0.0,top
R4,168.314077,-50.27,0.0,top
R40,270.221808,-69.32,0.0,top
R41,95.474692,-69.32,0.0,top
R42,260.457462,-88.37,0.0,top
R43,105.126692,-88.37,0.0,top
R44,275.42475,-28.97,0.0,top
R45,61.834346,-28.934,0.0,top
R46,284.812154,-50.27,0.0,top
R47,71.232346,-50.27,0.0,top
R48,289.638154,-69.32,0.0,top
R49,76.058346,-69.32,0.0,top
R5,69.0535,-107.39,0.0,top
R50,313.8805,-88.37,0.0,top
R51,85.710346,-88.37,0.0,top
R52,42.418,-28.934,0.0,top
R53,304.38475,-28.97,0.0,top
R54,301.02475,-67.4,180.0,top
R55,47.17475,-50.22,0.0,top
R56,81.6935,-107.39,0.0,top
R57,49.59475,-69.26,0.0,top
R58,288.8735,-107.39,0.0,top
R59,248.4135,-107.39,0.0,top
R6,182.538077,-88.37,0.0,top
R60,103.1735,-107.39,0.0,top
R61,287.168981,-88.37,0.0,top
R63,54.37475,-88.33,0.0,top
R64,354.496868,-88.37,0.0,top
R65,354.41475,-69.32,0.0,top
R67,354.40475,-50.27,0.0,top
R68,354.40475,-28.934,0.0,top
R7,269.8235,-107.39,0.0,top
R8,192.556423,-69.32,0.0,top
R9,173.140077,-69.32,0.0,top
RV1,329.15475,-108.75,180.0,top
SW0,235.025712,-34.44,180.0,top
SW1,60.278596,-34.44,180.0,top
SW2,79.694942,-34.44,180.0,top
SW3,99.111288,-34.44,180.0,top
SW4,118.527635,-34.44,180.0,top
SW5,137.943981,-34.44,180.0,top
SW6,157.360327,-34.44,180.0,top
SW7,176.776673,-34.44,180.0,top
SW8,196.193019,-34.44,180.0,top
SW9,215.609365,-34.44,180.0,top
SWA1,74.566096,-72.6,180.0,top
SWB1,161.756481,-91.68,180.0,top
SWBrk1,246.840376,-110.76,180.0,top
SWC1,122.923788,-91.68,180.0,top
SWComma1,220.005519,-91.68,180.0,top
SWCps1,48.006,-72.6,180.0,top
SWCtl1,101.584124,-110.76,180.0,top
SWD1,113.398788,-72.6,180.0,top
SWDash1,263.967058,-53.52,180.0,top
SWDel1,302.79975,-34.44,180.0,top
SWE1,108.636288,-53.52,180.0,top
SWEqual1,283.383404,-53.52,180.0,top
SWEsc1,40.86225,-34.44,180.0,top
SWF1,132.815135,-72.6,180.0,top
SWFn1,61.102875,-110.76,180.0,top
SWFn2,80.152875,-110.76,180.0,top
SWFn3,268.271625,-110.76,180.0,top
SWFn4,287.321625,-110.76,180.0,top
SWG1,152.231481,-72.6,180.0,top
SWGT1,273.858404,-34.44,180.0,top
SWH1,171.647827,-72.6,180.0,top
SWHlp1,352.824958,-110.64,180.0,top
SWI1,205.718019,-53.52,180.0,top
SWInv1,312.32475,-91.68,180.0,top
SWJ1,191.064173,-72.6,180.0,top
SWK1,210.480519,-72.6,180.0,top
SWL1,229.896865,-72.6,180.0,top
SWLT1,254.442058,-34.44,180.0,top
SWLeftSft1,52.7685,-91.68,180.0,top
SWM1,200.589173,-91.68,180.0,top
SWN1,181.172827,-91.68,180.0,top
SWO1,225.134365,-53.52,180.0,top
SWOption1,352.824958,-53.49,180.0,top
SWP1,244.550712,-53.52,180.0,top
SWPeriod1,239.421865,-91.68,180.0,top
SWPlus1,268.729558,-72.6,180.0,top
SWQ1,69.803596,-53.52,180.0,top
SWR1,128.052635,-53.52,180.0,top
SWReset1,352.824958,-34.44,180.0,top
SWRet2,304.8635,-68.185,270.0,top
SWRightSft1,285.581481,-91.68,180.0,top
SWS1,93.982442,-72.6,180.0,top
SWSelect1,352.824958,-72.54,180.0,top
SWSemi1,249.313212,-72.6,180.0,top
SWSlash1,258.838212,-91.68,180.0,top
SWSpc1,174.212252,-110.76,180.0,top
SWStar1,288.145904,-72.6,180.0,top
SWStart1,352.824958,-91.59,180.0,top
SWT1,147.468981,-53.52,180.0,top
SWTab1,45.62475,-53.49,180.0,top
SWU1,186.301673,-53.52,180.0,top
SWV1,142.340135,-91.68,180.0,top
SWW1,89.219942,-53.52,180.0,top
SWX1,103.507442,-91.68,180.0,top
SWY1,166.885327,-53.52,180.0,top
SWZ1,84.091096,-91.68,180.0,top
