Designator,Mid X,Mid Y,Rotation,Layer
R43,63.418568,-90.862,0.0,top
R44,220.136568,-109.912,0.0,top
R45,72.562568,-109.912,0.0,top
R46,233.852568,-52.762,0.0,top
R47,31.160568,-52.762,0.0,top
R48,243.504568,-71.812,0.0,top
R49,40.693555,-71.812,0.0,top
R5,250.108568,-109.912,0.0,top
R50,248.076568,-90.862,0.0,top
R51,45.130568,-90.862,0.0,top
R52,243.504568,-128.962,0.0,top
R53,54.020568,-109.912,0.0,top
R54,259.506568,-52.762,0.0,top
R55,79.674568,-128.962,0.0,top
R56,264.332568,-71.812,0.0,top
R57,56.560568,-128.962,0.0,top
R58,264.840568,-90.862,180.0,top
R6,141.650568,-52.762,0.0,top
R61,294.812568,-116.008,0.0,top
R62,294.812568,-97.974,0.0,top
R63,294.812568,-54.54,0.0,top
R64,294.812568,-37.268,0.0,top
R7,123.108568,-52.762,0.0,top
R8,151.048568,-71.812,0.0,top
R9,132.760568,-71.812,0.0,top
RV1,271.698568,-109.658,0.0,top
SW0,195.268956,-50.73,180.0,top
SW1,29.382568,-50.73,180.0,top
SW2,47.631452,-50.73,180.0,top
SW3,66.08614,-50.73,180.0,top
SW4,84.540828,-50.73,180.0,top
SW5,102.995516,-50.73,180.0,top
SW6,121.450204,-50.73,180.0,top
SW7,139.904892,-50.73,180.0,top
SW8,158.35958,-50.73,180.0,top
SW9,176.814268,-50.73,180.0,top
SWA1,43.446826,-88.83,180.0,top
SWB1,126.26968,-107.88,180.0,top
SWBrk1,220.998784,-126.93,180.0,top
SWC1,89.360304,-107.88,180.0,top
SWComma1,181.633744,-107.88,180.0,top
SWCps1,264.903082,-88.83,180.0,top
SWCtl1,31.763818,-126.93,180.0,top
SWCtl2,262.521832,-126.93,180.0,top
SWD1,80.356202,-88.83,180.0,top
SWDash1,223.30562,-69.78,180.0,top
SWDel1,257.759332,-50.73,180.0,top
SWE1,75.668116,-69.78,180.0,top
SWEqual1,241.760308,-69.78,180.0,top
SWEsc1,77.826124,-126.93,180.0,top
SWF1,98.81089,-88.83,180.0,top
SWG1,117.265578,-88.83,180.0,top
SWGT1,232.178332,-50.73,180.0,top
SWH1,135.720266,-88.83,180.0,top
SWI1,167.941556,-69.78,180.0,top
SWInv1,241.760308,-126.93,180.0,top
SWJ1,154.174954,-88.83,180.0,top
SWK1,172.629642,-88.83,180.0,top
SWL1,191.08433,-88.83,180.0,top
SWLT1,213.723644,-50.73,180.0,top
SWLeftSft1,31.689404,-107.88,180.0,top
SWM1,163.179056,-107.88,180.0,top
SWN1,144.724368,-107.88,180.0,top
SWO1,186.396244,-69.78,180.0,top
SWOption1,293.142584,-56.65,180.0,top
SWP1,204.850932,-69.78,180.0,top
SWPeriod1,200.088432,-107.88,180.0,top
SWPlus1,227.993706,-88.83,180.0,top
