Designator,Mid X,Mid Y,Rotation,Layer
SWOption1,269.08125,-118.745,180.0,top
SWP1,228.6,-61.595,180.0,top
SWPeriod1,223.8375,-99.695,180.0,top
SWPlus1,252.4125,-80.645,180.0,top
SWQ1,57.15,-61.595,180.0,top
SWR1,114.3,-61.595,180.0,top
SWReset1,54.76873,-118.745,180.0,top
SWRet1,287.81325,-76.2,270.0,top
SWRightSft1,269.08125,-99.695,180.0,top
SWS1,80.9625,-80.645,180.0,top
SWSelect1,245.26875,-118.745,180.0,top
SWSemi1,233.3625,-80.645,180.0,top
SWSlash1,242.8875,-99.695,180.0,top
SWSpc1,150.0125,-118.745,180.0,top
SWStar1,271.4625,-80.645,180.0,top
SWStart1,221.45625,-118.745,180.0,top
SWT1,133.35,-61.595,180.0,top
SWTab1,33.3375,-61.595,180.0,top
SWU1,171.45,-61.595,180.0,top
SWV1,128.5875,-99.695,180.0,top
SWW1,76.2,-61.595,180.0,top
SWX1,90.4875,-99.695,180.0,top
SWY1,152.4,-61.595,180.0,top
SWZ1,71.4375,-99.695,180.0,top
