Designator,Mid X,Mid Y,Rotation,Layer
SWPeriod1,228.6,-80.9625,180.0,top
SWPlus1,257.175,-61.9125,180.0,top
SWQ1,61.9125,-42.8625,180.0,top
SWR1,119.0625,-42.8625,180.0,top
SWRet1,295.275,-39.8625,180.0,top
SWRightSft1,278.36875,-77.9625,180.0,top
SWS1,85.725,-61.9125,180.0,top
SWSemi1,238.125,-61.9125,180.0,top
SWSlash1,248.840625,-80.9625,180.0,top
SWSpc1,161.925,-100.0125,180.0,top
SWStar1,276.225,-61.9125,180.0,top
SWT1,138.1125,-42.8625,180.0,top
SWTab1,38.1,-39.8625,180.0,top
SWU1,176.2125,-42.8625,180.0,top
SWV1,133.35,-80.9625,180.0,top
SWW1,80.9625,-42.8625,180.0,top
SWX1,95.25,-80.9625,180.0,top
SWY1,157.1625,-42.8625,180.0,top
SWZ1,76.2,-80.9625,180.0,top
