Designator,Mid X,Mid Y,Rotation,Layer
SW77,209.33875,-65.705,0.0,bottom
SW78,237.91375,-65.705,0.0,bottom
SW79,266.48875,-65.705,0.0,bottom
SW8,142.14125,-97.154999,0.0,bottom
SW80,295.06375,-65.705,0.0,bottom
SW81,323.63875,-65.705,0.0,bottom
SW82,352.21375,-65.705,0.0,bottom
SW83,380.78875,-65.705,0.0,bottom
SW9,161.19125,-97.154999,0.0,bottom
U1,29.74625,-66.19875,0.0,bottom
U2,361.73875,-49.03625,0.0,top
