Designator,Mid X,Mid Y,Rotation,Layer
D38,90.0,-52.25,180.0,top
D39,62.0,-52.25,180.0,top
D4,56.0,-43.25,180.0,top
D40,58.0,-52.25,180.0,top
D41,106.0,-52.25,180.0,top
D42,102.0,-52.25,180.0,top
D43,86.0,-52.25,180.0,top
D44,78.0,-52.25,180.0,top
D45,46.0,-52.25,180.0,top
D46,110.0,-52.25,180.0,top
D47,70.0,-52.25,180.0,top
D48,66.0,-52.25,180.0,top
D49,54.0,-52.25,180.0,top
D5,60.0,-43.25,180.0,top
D50,50.0,-52.25,180.0,top
D51,82.0,-52.25,180.0,top
D52,55.0,-56.25,180.0,top
D53,75.0,-56.25,180.0,top
D54,87.0,-56.25,180.0,top
D55,79.0,-56.25,180.0,top
D56,83.0,-56.25,180.0,top
D57,47.0,-56.25,180.0,top
D58,59.0,-56.25,180.0,top
D59,93.5,-56.25,180.0,top
D6,66.0,-43.25,180.0,top
D60,63.0,-56.25,180.0,top
D61,41.5,-56.25,180.0,top
D62,71.0,-56.25,180.0,top
D63,51.0,-56.25,180.0,top
D64,67.0,-56.25,180.0,top
D65,49.0,-60.25,180.0,top
D66,92.5,-60.25,180.0,top
D67,42.5,-60.25,180.0,top
D68,57.0,-60.25,180.0,top
D69,61.0,-60.25,180.0,top
D7,70.0,-43.25,180.0,top
D70,65.0,-60.25,180.0,top
D71,69.0,-60.25,180.0,top
D72,73.0,-60.25,180.0,top
D73,77.0,-60.25,180.0,top
D74,81.0,-60.25,180.0,top
D75,106.0,-60.25,180.0,top
D76,53.0,-60.25,180.0,top
D77,85.0,-60.25,180.0,top
D78,85.5,-64.25,180.0,top
D79,65.5,-64.25,180.0,top
D8,74.0,-43.25,180.0,top
D80,116.0,-48.25,180.0,top
D81,40.5,-64.25,180.0,top
D82,95.5,-64.25,180.0,top
D83,90.5,-64.25,180.0,top
D84,120.0,-48.25,180.0,top
D85,106.0,-64.25,180.0,top
D86,102.0,-64.25,180.0,top
D87,110.0,-64.25,180.0,top
D88,80.5,-64.25,180.0,top
D89,50.5,-64.25,180.0,top
D9,78.0,-43.25,180.0,top
D90,45.5,-64.25,180.0,top
D91,124.0,-48.25,180.0,top
D92,128.0,-48.25,180.0,top
D93,116.0,-52.25,180.0,top
D94,124.0,-52.25,180.0,top
D95,120.0,-52.25,180.0,top
D96,128.0,-54.25,180.0,top
D97,116.0,-56.25,180.0,top
D98,120.0,-56.25,180.0,top
D99,124.0,-56.25,180.0,top
J10,114.808,-24.3332,180.0,top
J5,118.11,-37.2364,90.0,top
J6,137.2362,-23.704,180.0,top
J8,108.6775,-29.19,0.0,top
J9,97.2566,-24.2824,180.0,top
Q1,130.25,-28.5,180.0,top
R1,107.1626,-86.995,270.0,top
R10,131.5974,-86.995,270.0,top
R2,99.5172,-28.702,0.0,top
R3,112.5064,-29.542,225.0,top
R4,99.5172,-30.6324,0.0,top
R5,113.8526,-30.8882,225.0,top
R6,98.3488,-86.995,270.0,top
R7,101.4476,-39.751,45.0,top
SW1,104.14,-91.44,0.0,top
SW2,93.98,-91.44,0.0,top
SW3,123.5,-23.225,180.0,top
SW4,134.62,-91.44,0.0,top
U1,106.6292,-35.052,315.0,top
U2,106.7308,-23.9268,270.0,top
U3,127.25,-35.0,90.0,top
X1,97.4344,-37.6174,270.0,top
